,0,1,2,3,4,5,6,7,8
0,0.0,-255.0,-52.0,-34.0,60.0,-9.0,23.0,-968.0,-262.0
1,2.0,-252.0,-55.0,-37.0,63.0,-11.0,28.0,-969.0,-261.0
2,-1.0,-252.0,-57.0,-36.0,64.0,-12.0,26.0,-971.0,-255.0
3,-1.0,-249.0,-50.0,-36.0,66.0,-14.0,30.0,-971.0,-260.0
4,1.0,-252.0,-50.0,-37.0,67.0,-14.0,26.0,-973.0,-258.0
5,-3.0,-251.0,-52.0,-36.0,69.0,-14.0,30.0,-970.0,-258.0
6,-2.0,-250.0,-55.0,-36.0,70.0,-14.0,27.0,-975.0,-256.0
7,0.0,-251.0,-52.0,-36.0,71.0,-13.0,31.0,-975.0,-258.0
8,-1.0,-253.0,-54.0,-35.0,70.0,-12.0,26.0,-965.0,-265.0
9,0.0,-254.0,-53.0,-34.0,70.0,-11.0,24.0,-970.0,-260.0
10,-1.0,-253.0,-57.0,-34.0,70.0,-10.0,20.0,-971.0,-264.0
11,-2.0,-254.0,-55.0,-32.0,69.0,-8.0,21.0,-969.0,-266.0
12,-6.0,-252.0,-56.0,-31.0,69.0,-7.0,17.0,-969.0,-259.0
13,-5.0,-254.0,-54.0,-29.0,69.0,-5.0,12.0,-968.0,-257.0
14,-6.0,-250.0,-50.0,-26.0,69.0,-4.0,8.0,-971.0,-264.0
15,-10.0,-250.0,-57.0,-25.0,69.0,-2.0,5.0,-966.0,-264.0
16,-7.0,-252.0,-53.0,-22.0,68.0,-1.0,4.0,-971.0,-264.0
17,-6.0,-252.0,-53.0,-23.0,68.0,0.0,4.0,-968.0,-260.0
18,-6.0,-250.0,-55.0,-22.0,67.0,1.0,10.0,-969.0,-261.0
19,-6.0,-251.0,-55.0,-24.0,67.0,2.0,8.0,-962.0,-265.0
20,-3.0,-251.0,-53.0,-26.0,67.0,1.0,10.0,-960.0,-263.0
21,-5.0,-251.0,-55.0,-30.0,68.0,-1.0,17.0,-963.0,-263.0
22,-2.0,-249.0,-52.0,-34.0,71.0,-4.0,12.0,-965.0,-264.0
23,-1.0,-253.0,-52.0,-35.0,72.0,-1.0,19.0,-970.0,-257.0
24,-6.0,-249.0,-53.0,-36.0,75.0,-1.0,14.0,-966.0,-259.0
25,-5.0,-250.0,-54.0,-38.0,76.0,1.0,9.0,-966.0,-255.0
26,-1.0,-252.0,-55.0,-36.0,77.0,1.0,6.0,-969.0,-264.0
27,-4.0,-253.0,-54.0,-35.0,76.0,1.0,11.0,-969.0,-255.0
28,-3.0,-253.0,-55.0,-34.0,75.0,0.0,9.0,-968.0,-264.0
29,-3.0,-254.0,-55.0,-33.0,73.0,0.0,9.0,-976.0,-262.0
30,-1.0,-255.0,-53.0,-31.0,70.0,1.0,11.0,-970.0,-262.0
31,-7.0,-251.0,-56.0,-30.0,71.0,-1.0,7.0,-968.0,-262.0
32,-5.0,-251.0,-54.0,-29.0,70.0,-2.0,7.0,-966.0,-262.0
