,0,1,2,3,4,5,6,7,8
0,16.0,-246.0,-66.0,17.0,12.0,-11.0,64.0,-990.0,-245.0
1,14.0,-245.0,-64.0,22.0,12.0,-10.0,68.0,-985.0,-248.0
2,17.0,-242.0,-63.0,28.0,13.0,-11.0,63.0,-985.0,-249.0
3,15.0,-243.0,-64.0,34.0,12.0,-11.0,62.0,-982.0,-247.0
4,14.0,-240.0,-65.0,39.0,11.0,-11.0,64.0,-983.0,-245.0
5,15.0,-238.0,-61.0,42.0,14.0,-10.0,65.0,-985.0,-244.0
6,19.0,-242.0,-63.0,44.0,15.0,-10.0,59.0,-982.0,-242.0
7,14.0,-240.0,-64.0,44.0,16.0,-12.0,61.0,-985.0,-245.0
8,15.0,-241.0,-62.0,43.0,16.0,-9.0,64.0,-985.0,-248.0
9,16.0,-245.0,-65.0,43.0,17.0,-9.0,63.0,-983.0,-240.0
10,13.0,-241.0,-64.0,39.0,18.0,-8.0,64.0,-982.0,-239.0
11,14.0,-242.0,-64.0,36.0,18.0,-8.0,62.0,-981.0,-242.0
12,13.0,-241.0,-65.0,33.0,17.0,-8.0,64.0,-981.0,-236.0
13,14.0,-240.0,-61.0,32.0,19.0,-10.0,64.0,-985.0,-240.0
14,12.0,-241.0,-62.0,30.0,18.0,-9.0,66.0,-986.0,-238.0
15,11.0,-233.0,-62.0,32.0,20.0,-9.0,64.0,-982.0,-241.0
16,13.0,-243.0,-62.0,33.0,18.0,-11.0,60.0,-980.0,-244.0
17,13.0,-241.0,-66.0,35.0,18.0,-12.0,63.0,-988.0,-243.0
18,15.0,-241.0,-64.0,40.0,17.0,-10.0,55.0,-989.0,-248.0
19,17.0,-245.0,-63.0,44.0,17.0,-9.0,59.0,-983.0,-249.0
20,14.0,-242.0,-67.0,47.0,16.0,-10.0,60.0,-982.0,-250.0
21,16.0,-241.0,-66.0,52.0,17.0,-10.0,56.0,-983.0,-254.0
22,17.0,-245.0,-70.0,55.0,17.0,-10.0,64.0,-980.0,-254.0
23,12.0,-243.0,-65.0,58.0,16.0,-10.0,62.0,-980.0,-251.0
24,14.0,-242.0,-68.0,60.0,16.0,-9.0,66.0,-979.0,-251.0
25,16.0,-242.0,-68.0,59.0,15.0,-9.0,61.0,-983.0,-251.0
26,15.0,-247.0,-61.0,59.0,15.0,-7.0,60.0,-980.0,-246.0
27,13.0,-244.0,-66.0,57.0,16.0,-9.0,64.0,-981.0,-244.0
28,12.0,-242.0,-64.0,56.0,17.0,-9.0,61.0,-983.0,-244.0
29,13.0,-239.0,-66.0,54.0,16.0,-7.0,61.0,-987.0,-241.0
30,16.0,-244.0,-63.0,52.0,17.0,-8.0,63.0,-987.0,-241.0
31,17.0,-242.0,-62.0,52.0,16.0,-10.0,63.0,-985.0,-239.0
32,15.0,-243.0,-62.0,54.0,16.0,-9.0,62.0,-984.0,-238.0
33,15.0,-243.0,-64.0,55.0,15.0,-9.0,61.0,-989.0,-239.0
34,16.0,-245.0,-63.0,55.0,15.0,-10.0,56.0,-989.0,-238.0
35,11.0,-241.0,-64.0,57.0,14.0,-9.0,58.0,-988.0,-243.0
36,16.0,-243.0,-64.0,60.0,12.0,-11.0,63.0,-991.0,-248.0
37,19.0,-246.0,-67.0,63.0,12.0,-10.0,66.0,-984.0,-243.0
38,16.0,-242.0,-65.0,67.0,12.0,-11.0,63.0,-985.0,-241.0
39,15.0,-242.0,-66.0,69.0,11.0,-12.0,61.0,-983.0,-248.0
40,14.0,-240.0,-66.0,70.0,12.0,-13.0,63.0,-984.0,-246.0
41,16.0,-240.0,-67.0,70.0,13.0,-12.0,62.0,-983.0,-251.0
42,17.0,-241.0,-65.0,69.0,14.0,-12.0,64.0,-980.0,-243.0
43,16.0,-242.0,-68.0,65.0,14.0,-11.0,63.0,-978.0,-241.0
44,16.0,-241.0,-65.0,62.0,15.0,-10.0,64.0,-984.0,-244.0
45,16.0,-241.0,-63.0,57.0,15.0,-9.0,67.0,-983.0,-238.0
