,0,1,2,3,4,5,6,7,8
0,48.0,-183.0,119.0,-77.0,288.0,-288.0,198.0,-713.0,602.0
1,45.0,-182.0,122.0,-72.0,276.0,-292.0,179.0,-711.0,606.0
2,42.0,-184.0,122.0,-73.0,261.0,-299.0,168.0,-705.0,614.0
3,36.0,-182.0,124.0,-71.0,245.0,-308.0,143.0,-714.0,621.0
4,29.0,-183.0,126.0,-75.0,230.0,-316.0,116.0,-716.0,643.0
5,26.0,-185.0,125.0,-80.0,215.0,-320.0,100.0,-728.0,647.0
6,22.0,-187.0,127.0,-87.0,201.0,-322.0,77.0,-736.0,650.0
7,16.0,-190.0,125.0,-93.0,187.0,-320.0,67.0,-740.0,649.0
8,15.0,-192.0,122.0,-106.0,174.0,-312.0,54.0,-754.0,632.0
9,11.0,-193.0,119.0,-119.0,165.0,-300.0,46.0,-752.0,603.0
10,11.0,-189.0,109.0,-137.0,163.0,-284.0,57.0,-746.0,581.0
11,17.0,-190.0,105.0,-157.0,166.0,-267.0,69.0,-743.0,554.0
12,22.0,-185.0,99.0,-182.0,178.0,-250.0,88.0,-730.0,527.0
13,23.0,-190.0,98.0,-209.0,196.0,-235.0,90.0,-735.0,536.0
14,28.0,-188.0,105.0,-213.0,199.0,-225.0,110.0,-735.0,552.0
15,33.0,-190.0,103.0,-199.0,194.0,-210.0,143.0,-739.0,549.0
16,39.0,-192.0,110.0,-175.0,189.0,-197.0,158.0,-745.0,566.0
17,42.0,-189.0,114.0,-142.0,179.0,-186.0,166.0,-743.0,585.0
18,43.0,-193.0,119.0,-109.0,162.0,-172.0,169.0,-760.0,612.0
19,44.0,-196.0,125.0,-73.0,140.0,-159.0,177.0,-762.0,633.0
20,43.0,-195.0,131.0,-45.0,118.0,-143.0,176.0,-769.0,649.0
21,45.0,-200.0,128.0,-28.0,100.0,-124.0,169.0,-781.0,660.0
22,40.0,-199.0,133.0,-23.0,78.0,-105.0,163.0,-782.0,663.0
23,39.0,-200.0,129.0,-27.0,58.0,-87.0,163.0,-783.0,669.0
24,38.0,-199.0,135.0,-36.0,41.0,-72.0,152.0,-780.0,673.0
25,35.0,-199.0,134.0,-49.0,26.0,-58.0,144.0,-778.0,674.0
26,37.0,-197.0,135.0,-58.0,14.0,-46.0,143.0,-782.0,672.0
27,37.0,-201.0,131.0,-66.0,3.0,-37.0,142.0,-784.0,669.0
28,32.0,-197.0,135.0,-70.0,-9.0,-30.0,145.0,-774.0,664.0
29,36.0,-196.0,133.0,-71.0,-20.0,-26.0,141.0,-769.0,669.0
