,0,1,2,3,4,5,6,7,8
0,-6.0,-257.0,65.0,-14.0,73.0,-5.0,5.0,-1016.0,232.0
1,-5.0,-259.0,63.0,-11.0,73.0,-6.0,5.0,-1020.0,233.0
2,-7.0,-260.0,66.0,-10.0,73.0,-6.0,6.0,-1021.0,226.0
3,-5.0,-258.0,64.0,-8.0,71.0,-7.0,10.0,-1015.0,233.0
4,-3.0,-258.0,64.0,-10.0,72.0,-6.0,9.0,-1018.0,236.0
5,-7.0,-255.0,59.0,-10.0,74.0,-6.0,7.0,-1018.0,233.0
6,0.0,-260.0,64.0,-10.0,74.0,-5.0,8.0,-1024.0,234.0
7,-3.0,-258.0,66.0,-9.0,75.0,-5.0,12.0,-1018.0,230.0
8,-4.0,-256.0,65.0,-9.0,75.0,-5.0,9.0,-1019.0,233.0
9,-5.0,-258.0,64.0,-7.0,75.0,-5.0,8.0,-1024.0,228.0
10,-7.0,-261.0,64.0,-7.0,74.0,-5.0,4.0,-1020.0,233.0
11,-4.0,-257.0,65.0,-6.0,74.0,-4.0,3.0,-1020.0,233.0
12,-4.0,-260.0,64.0,-6.0,75.0,-4.0,2.0,-1017.0,238.0
13,-3.0,-261.0,64.0,-6.0,75.0,-3.0,0.0,-1017.0,235.0
14,-5.0,-257.0,67.0,-5.0,73.0,-4.0,2.0,-1019.0,233.0
15,-8.0,-258.0,67.0,-7.0,74.0,-5.0,2.0,-1017.0,235.0
16,-7.0,-258.0,63.0,-9.0,73.0,-5.0,-3.0,-1024.0,232.0
17,-6.0,-257.0,64.0,-13.0,73.0,-4.0,-4.0,-1015.0,235.0
18,-3.0,-258.0,65.0,-14.0,72.0,-5.0,-1.0,-1020.0,237.0
19,-3.0,-260.0,68.0,-15.0,71.0,-5.0,-3.0,-1018.0,236.0
20,-6.0,-257.0,64.0,-14.0,71.0,-5.0,1.0,-1021.0,235.0
21,-6.0,-260.0,67.0,-14.0,70.0,-2.0,2.0,-1023.0,233.0
22,-4.0,-261.0,62.0,-13.0,70.0,-3.0,3.0,-1025.0,236.0
23,-5.0,-259.0,65.0,-14.0,72.0,-3.0,5.0,-1026.0,234.0
24,-6.0,-259.0,66.0,-16.0,70.0,-3.0,7.0,-1017.0,230.0
25,-2.0,-260.0,63.0,-14.0,69.0,-4.0,4.0,-1025.0,228.0
26,-7.0,-257.0,65.0,-14.0,68.0,-2.0,-2.0,-1019.0,230.0
27,-5.0,-259.0,63.0,-12.0,68.0,-3.0,0.0,-1015.0,233.0
28,-4.0,-259.0,68.0,-11.0,68.0,-4.0,7.0,-1018.0,234.0
29,-5.0,-260.0,67.0,-12.0,67.0,-4.0,4.0,-1020.0,233.0
30,-6.0,-256.0,63.0,-14.0,67.0,-4.0,3.0,-1020.0,232.0
31,-9.0,-257.0,65.0,-17.0,68.0,-3.0,1.0,-1020.0,236.0
32,-3.0,-257.0,67.0,-18.0,68.0,-3.0,3.0,-1018.0,232.0
33,-2.0,-259.0,65.0,-20.0,67.0,-5.0,2.0,-1020.0,236.0
34,-7.0,-257.0,65.0,-21.0,68.0,-4.0,3.0,-1024.0,233.0
35,-7.0,-262.0,64.0,-20.0,67.0,-3.0,-3.0,-1027.0,232.0
36,-4.0,-262.0,64.0,-16.0,66.0,-4.0,-1.0,-1022.0,228.0
37,-6.0,-259.0,65.0,-14.0,68.0,-4.0,5.0,-1020.0,232.0
38,-8.0,-259.0,65.0,-12.0,68.0,-3.0,0.0,-1020.0,228.0
39,-7.0,-258.0,65.0,-11.0,68.0,-2.0,-1.0,-1021.0,226.0
40,-6.0,-262.0,64.0,-11.0,67.0,-3.0,5.0,-1020.0,231.0
41,-5.0,-257.0,65.0,-10.0,66.0,-1.0,8.0,-1018.0,236.0
42,-5.0,-258.0,64.0,-11.0,67.0,-3.0,1.0,-1019.0,233.0
43,-5.0,-259.0,63.0,-12.0,67.0,-2.0,7.0,-1018.0,236.0
44,-3.0,-261.0,65.0,-12.0,66.0,-3.0,7.0,-1016.0,237.0
45,-4.0,-258.0,63.0,-15.0,67.0,-2.0,7.0,-1016.0,235.0
46,-6.0,-257.0,64.0,-16.0,67.0,-3.0,5.0,-1015.0,231.0
47,-1.0,-261.0,67.0,-17.0,67.0,-1.0,7.0,-1014.0,232.0
48,-7.0,-258.0,65.0,-18.0,68.0,-1.0,4.0,-1019.0,233.0
