,0,1,2,3,4,5,6,7,8
0,-8.0,-254.0,-68.0,-22.0,68.0,-6.0,3.0,-978.0,-297.0
1,-8.0,-253.0,-64.0,-24.0,67.0,-7.0,0.0,-975.0,-296.0
2,-8.0,-251.0,-69.0,-28.0,68.0,-7.0,-1.0,-982.0,-299.0
3,-7.0,-255.0,-66.0,-33.0,69.0,-5.0,4.0,-976.0,-302.0
4,-9.0,-254.0,-71.0,-35.0,70.0,-6.0,3.0,-974.0,-306.0
5,-5.0,-243.0,-70.0,-36.0,71.0,-6.0,7.0,-979.0,-304.0
6,-5.0,-254.0,-68.0,-33.0,72.0,-5.0,4.0,-977.0,-303.0
7,-5.0,-253.0,-68.0,-29.0,73.0,-4.0,1.0,-976.0,-308.0
8,-6.0,-255.0,-65.0,-25.0,76.0,-3.0,5.0,-979.0,-300.0
9,-10.0,-253.0,-67.0,-21.0,78.0,-3.0,5.0,-971.0,-298.0
10,-7.0,-254.0,-68.0,-17.0,79.0,-3.0,-2.0,-978.0,-299.0
11,-11.0,-251.0,-65.0,-14.0,80.0,-2.0,2.0,-970.0,-295.0
12,-5.0,-255.0,-66.0,-13.0,78.0,-1.0,3.0,-972.0,-298.0
13,-7.0,-255.0,-65.0,-13.0,77.0,0.0,1.0,-973.0,-296.0
14,-9.0,-251.0,-66.0,-13.0,73.0,-1.0,-2.0,-975.0,-293.0
15,-10.0,-244.0,-68.0,-15.0,73.0,-2.0,-4.0,-971.0,-294.0
16,-6.0,-254.0,-68.0,-18.0,72.0,-2.0,-2.0,-968.0,-294.0
17,-8.0,-254.0,-68.0,-21.0,69.0,-1.0,-3.0,-974.0,-294.0
18,-8.0,-256.0,-69.0,-25.0,70.0,-2.0,-5.0,-966.0,-294.0
19,-7.0,-252.0,-67.0,-26.0,68.0,-1.0,-1.0,-971.0,-294.0
20,-7.0,-252.0,-64.0,-28.0,71.0,0.0,-5.0,-966.0,-297.0
21,-8.0,-249.0,-65.0,-28.0,73.0,-1.0,-5.0,-962.0,-292.0
22,-5.0,-252.0,-66.0,-30.0,73.0,-1.0,-3.0,-968.0,-293.0
23,-8.0,-253.0,-68.0,-29.0,73.0,-2.0,-1.0,-966.0,-297.0
24,-6.0,-253.0,-67.0,-28.0,73.0,-2.0,4.0,-964.0,-296.0
25,-6.0,-249.0,-66.0,-27.0,73.0,-1.0,-4.0,-967.0,-292.0
26,-6.0,-252.0,-66.0,-25.0,75.0,-2.0,-2.0,-971.0,-290.0
27,-4.0,-254.0,-67.0,-26.0,76.0,-1.0,-1.0,-964.0,-290.0
28,-7.0,-251.0,-63.0,-26.0,75.0,-1.0,1.0,-969.0,-290.0
29,-8.0,-252.0,-64.0,-28.0,75.0,0.0,-1.0,-975.0,-295.0
30,-7.0,-252.0,-68.0,-31.0,74.0,-1.0,0.0,-971.0,-294.0
31,-8.0,-252.0,-66.0,-35.0,73.0,-1.0,0.0,-977.0,-296.0
32,-6.0,-253.0,-67.0,-36.0,70.0,0.0,7.0,-972.0,-301.0
33,-7.0,-250.0,-69.0,-36.0,68.0,2.0,-1.0,-972.0,-296.0
34,-5.0,-255.0,-69.0,-36.0,65.0,1.0,5.0,-972.0,-299.0
35,-6.0,-250.0,-69.0,-34.0,64.0,0.0,-3.0,-971.0,-301.0
36,-4.0,-252.0,-66.0,-33.0,64.0,0.0,-4.0,-973.0,-300.0
37,-8.0,-245.0,-61.0,-32.0,64.0,0.0,-3.0,-974.0,-298.0
38,-6.0,-252.0,-66.0,-30.0,65.0,0.0,6.0,-976.0,-301.0
39,-8.0,-253.0,-69.0,-28.0,66.0,0.0,-2.0,-970.0,-300.0
40,-6.0,-253.0,-68.0,-26.0,67.0,1.0,3.0,-973.0,-295.0
41,-9.0,-250.0,-66.0,-27.0,68.0,0.0,2.0,-969.0,-295.0
42,-4.0,-251.0,-67.0,-27.0,67.0,1.0,0.0,-965.0,-295.0
43,-8.0,-252.0,-71.0,-28.0,69.0,2.0,-1.0,-962.0,-300.0
44,-7.0,-252.0,-67.0,-32.0,68.0,1.0,2.0,-968.0,-302.0
45,-4.0,-254.0,-64.0,-38.0,67.0,1.0,-2.0,-971.0,-301.0
46,-6.0,-250.0,-67.0,-43.0,67.0,0.0,3.0,-972.0,-298.0
47,-7.0,-255.0,-68.0,-48.0,64.0,-1.0,-3.0,-974.0,-303.0
48,-9.0,-250.0,-70.0,-54.0,63.0,-1.0,-1.0,-974.0,-300.0
49,-9.0,-251.0,-68.0,-62.0,65.0,-2.0,-2.0,-975.0,-300.0
50,-10.0,-253.0,-65.0,-65.0,70.0,-3.0,-1.0,-978.0,-310.0
